TIERSLU;Material_No_Customer;Quantité;LIVRFINLU;Libelle client;Statut;Tiers livré;REFEXTERNELU;Date debut Validité
C00303;W000037397;6400.0;06/10/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;7200.0;13/10/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;6400.0;20/10/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;5600.0;27/10/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;5600.0;03/11/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;9600.0;10/11/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;9600.0;17/11/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;9600.0;24/11/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;9600.0;01/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;8000.0;08/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;9600.0;15/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;9600.0;22/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;9600.0;29/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;9600.0;05/01/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;9600.0;12/01/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;9600.0;19/01/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;9600.0;26/01/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;4800.0;02/02/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;1600.0;09/02/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;4800.0;23/02/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;1600.0;02/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;9600.0;09/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;9600.0;16/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;9600.0;23/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;9600.0;30/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;8000.0;06/04/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;7200.0;13/04/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;7200.0;20/04/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;8000.0;27/04/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;8000.0;04/05/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;8800.0;11/05/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;8000.0;18/05/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;8800.0;25/05/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;8800.0;01/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;8800.0;08/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;8800.0;15/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;8800.0;22/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;8800.0;29/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;2400.0;06/07/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;Material_No_Customer;;Delivery_Date;VALEO NORTH AMERICA INC.(WIPERS);Release_Status;C00303;Purchase_Order_No;20190101
C00303;W000040372;3864.0;02/12/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;2856.0;09/12/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;3864.0;16/12/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4200.0;23/12/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4536.0;06/01/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;5712.0;13/01/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4032.0;20/01/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4536.0;27/01/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4368.0;03/02/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4536.0;10/02/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;3192.0;17/02/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4368.0;24/02/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;7392.0;10/03/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4368.0;17/03/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4536.0;24/03/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4536.0;31/03/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;3528.0;07/04/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;3528.0;14/04/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;3528.0;21/04/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;3696.0;28/04/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;3864.0;05/05/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4032.0;12/05/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4200.0;19/05/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4032.0;26/05/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4032.0;02/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4704.0;09/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4536.0;16/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4704.0;23/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4536.0;30/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4200.0;07/07/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4200.0;14/07/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;3192.0;21/07/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4200.0;28/07/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4200.0;04/08/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4368.0;11/08/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4200.0;18/08/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4368.0;25/08/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4200.0;01/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4200.0;08/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4368.0;15/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;3360.0;22/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4368.0;29/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;3024.0;06/10/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;2856.0;13/10/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;3024.0;20/10/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;2352.0;27/10/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;2520.0;03/11/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4368.0;10/11/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4200.0;17/11/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4368.0;24/11/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4200.0;01/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;3528.0;08/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4200.0;15/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4368.0;22/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4200.0;29/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4200.0;05/01/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4032.0;12/01/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4032.0;19/01/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;4200.0;26/01/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;3528.0;02/02/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;9240.0;09/02/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;18480.0;23/02/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;7392.0;02/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;3696.0;09/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;3864.0;16/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;3696.0;23/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;3864.0;30/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;2856.0;06/04/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;3024.0;13/04/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;2856.0;20/04/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;3024.0;27/04/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;3360.0;04/05/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;3864.0;11/05/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;3696.0;18/05/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;3864.0;25/05/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;3864.0;01/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;3696.0;08/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;3864.0;15/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;3696.0;22/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;3864.0;29/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;3696.0;06/07/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;3864.0;13/07/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;3024.0;20/07/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;3864.0;27/07/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;W000040372;2184.0;03/08/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000268;20190101
C00303;Material_No_Customer;;Delivery_Date;VALEO NORTH AMERICA INC.(WIPERS);Release_Status;C00303;Purchase_Order_No;20190101
C00303;W000052297;2016.0;25/11/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1848.0;02/12/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1512.0;09/12/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1680.0;16/12/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1176.0;23/12/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1680.0;06/01/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1680.0;13/01/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1512.0;20/01/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1680.0;27/01/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1176.0;03/02/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1512.0;10/02/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1344.0;17/02/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1512.0;24/02/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;2352.0;10/03/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1344.0;17/03/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1176.0;24/03/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1344.0;31/03/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1344.0;07/04/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1344.0;14/04/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1344.0;21/04/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1344.0;28/04/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1176.0;05/05/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1176.0;12/05/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1008.0;19/05/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1176.0;26/05/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1176.0;02/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1344.0;09/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1176.0;16/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1344.0;23/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1344.0;30/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1512.0;07/07/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1344.0;14/07/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1176.0;21/07/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1512.0;28/07/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1176.0;04/08/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1008.0;11/08/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1176.0;18/08/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1008.0;25/08/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1176.0;01/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1176.0;08/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1176.0;15/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1008.0;22/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1176.0;29/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1176.0;06/10/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1008.0;13/10/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1176.0;20/10/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;840.0;27/10/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1008.0;03/11/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1176.0;10/11/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1008.0;17/11/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1176.0;24/11/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1176.0;01/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1008.0;08/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1344.0;15/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1176.0;22/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1344.0;29/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;2016.0;05/01/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;2016.0;12/01/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;2016.0;19/01/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;2016.0;26/01/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1008.0;02/02/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1512.0;09/02/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;3024.0;23/02/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1344.0;02/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1176.0;09/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1344.0;16/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1344.0;23/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1176.0;30/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1344.0;06/04/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1176.0;13/04/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1176.0;20/04/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1344.0;27/04/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1176.0;04/05/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1512.0;11/05/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1344.0;18/05/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1344.0;25/05/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1344.0;01/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1512.0;08/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1344.0;15/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1512.0;22/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;1512.0;29/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;W000052297;336.0;06/07/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000269;20190101
C00303;Material_No_Customer;;Delivery_Date;VALEO NORTH AMERICA INC.(WIPERS);Release_Status;C00303;Purchase_Order_No;20190101
C00303;W000079423;0.0;25.10.2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001144;20190101
C00303;Material_No_Customer;;Delivery_Date;VALEO NORTH AMERICA INC.(WIPERS);Release_Status;C00303;Purchase_Order_No;20190101
C00303;W000092467;16000.0;Backorder;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;1920.0;18/11/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;22080.0;25/11/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;22080.0;02/12/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;23040.0;09/12/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;24960.0;16/12/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;19520.0;23/12/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;23360.0;06/01/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;25920.0;13/01/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;31200.0;20/01/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;23520.0;27/01/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;21600.0;03/02/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;22560.0;10/02/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;23200.0;17/02/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;23200.0;24/02/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;15840.0;03/03/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;23200.0;10/03/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;35200.0;24/03/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;22240.0;31/03/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;22240.0;07/04/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;22240.0;14/04/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;18400.0;21/04/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;18400.0;28/04/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
C00303;W000092467;18400.0;05/05/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001305;20190101
