Ref;Quantité;LIVRFINLU;TIERSLU;Libelle client;Statut;Tiers livré;REFEXTERNELU;Date debut Validité
W151616;1680;08/15/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;08/22/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;2940;08/29/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1400;09/05/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1260;09/12/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1400;09/19/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1120;09/26/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1260;10/03/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;10/10/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1680;10/17/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;10/24/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1680;11/07/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;11/14/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1400;11/21/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;11/28/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;12/05/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1680;12/12/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;12/19/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1680;12/26/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;01/02/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;2940;01/09/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;01/16/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1260;01/23/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1260;01/30/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1680;02/06/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;02/13/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1680;02/20/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;03/06/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;03/13/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;03/20/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;03/27/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;04/02/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;04/10/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;2800;04/17/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1680;04/24/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;04/30/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;05/15/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1680;05/22/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;05/29/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;06/05/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1680;06/12/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;2800;06/19/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1680;06/26/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;07/03/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1680;07/17/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;2800;07/24/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;07/31/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1400;08/07/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;08/14/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1260;08/21/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;08/28/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;420;09/04/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W447251;4480;12/06/2024;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;4760;12/13/2024;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1260;01/17/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1820;01/24/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;980;01/31/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1260;02/07/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;02/14/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1260;02/21/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;03/07/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;03/14/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;03/21/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;03/28/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;04/04/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1260;04/11/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;2100;04/17/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1260;04/25/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;05/02/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1260;05/16/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;21110;11/18/2024;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;840;11/25/2024;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;12/02/2024;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;2240;12/20/2024;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;840;12/27/2024;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;280;01/03/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1260;01/10/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;01/17/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;3220;01/24/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;05/23/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1260;05/30/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;06/06/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1260;06/13/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;06/20/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1260;06/27/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;07/04/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1260;07/11/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;07/18/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1260;07/25/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;08/01/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1260;08/08/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;08/15/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1260;08/22/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;2100;08/29/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;980;09/05/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;980;09/12/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;980;09/19/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;840;09/26/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;980;10/03/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;10/10/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1260;10/17/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;10/24/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1260;11/07/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;11/14/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;11/21/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;11/28/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;12/05/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;12/12/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1260;12/19/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;12/26/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1260;01/02/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;2100;01/09/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1260;01/16/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;840;01/23/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;980;01/30/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1260;02/06/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;02/13/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1260;02/20/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;03/06/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;03/13/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;03/20/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;03/27/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1260;04/02/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;04/10/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;2100;04/17/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1260;04/24/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;04/30/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1260;05/15/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;05/22/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1260;05/29/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;06/05/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1260;06/12/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;2100;06/19/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;06/26/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1260;07/03/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;07/17/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;2240;07/24/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;07/31/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;980;08/07/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1120;08/14/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;980;08/21/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;1260;08/28/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
W447251;140;09/04/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W447251;20190101
